unit_price,quantity,website_visits,membership_years,app_usage_score,discount_applied,age,loyalty_program,gender,ventas
54.010884711078546,2,58,2,0,0,58,Yes,Male,0
54.8254670929402,4,74,0,2,0,59,No,Female,0
39.978643195354266,1,47,1,1,1,55,No,Male,0
64.88063524304785,9,92,9,0,0,26,Yes,Female,1
47.37560364956887,3,61,6,2,0,35,No,Female,0
38.66382260760733,3,10,6,1,1,32,Yes,Female,0
58.047647653556055,9,49,0,2,0,21,Yes,Male,1
36.52298027313444,3,90,9,2,0,51,Yes,Female,0
50.42271736053692,8,30,6,2,1,55,No,Female,1
49.86321505033695,2,95,9,0,0,34,Yes,Male,0
66.28843348747367,3,24,5,1,1,24,Yes,Female,0
57.12047349319929,2,59,5,1,1,49,No,Male,0
49.624595618822845,1,57,6,2,0,40,Yes,Male,0
62.266494488004305,2,41,6,2,0,37,Yes,Male,0
70.8531132352597,8,58,0,2,1,64,Yes,Female,1
58.36715459527793,9,77,9,0,1,19,No,Female,1
50.15528929765071,2,54,4,1,0,38,Yes,Male,0
30.322456514747607,7,41,7,2,0,29,No,Male,0
34.02329505386941,5,13,7,1,1,59,Yes,Male,0
45.421629434679986,3,74,2,2,0,44,Yes,Female,0
40.85731696761076,9,80,2,1,0,27,No,Male,1
47.19543045521831,6,82,6,2,1,25,Yes,Male,1
50.849748873456605,1,74,3,0,0,38,No,Female,0
57.94539131535096,5,89,5,2,1,39,Yes,Female,1
48.94251832911363,7,27,8,2,1,30,Yes,Male,0
57.297524657393026,4,63,9,2,0,57,Yes,Male,0
50.9671162221518,8,56,1,2,1,29,Yes,Male,1
20.368001504691932,5,15,1,2,0,34,Yes,Male,0
35.90996909271868,9,75,5,1,0,26,Yes,Female,1
47.83868666417577,9,18,2,1,0,57,Yes,Male,1
31.854578857383387,9,77,0,0,0,29,Yes,Female,0
58.998930949943066,1,32,1,2,1,26,Yes,Female,0
72.96126248515546,2,52,6,1,1,47,Yes,Male,0
68.28142777545975,3,60,3,1,1,23,Yes,Female,0
46.79835693604688,4,81,1,2,0,42,Yes,Male,0
72.36089205274928,9,34,7,2,1,45,Yes,Female,1
52.23001185803167,6,89,3,0,0,27,No,Male,0
44.94371043322941,1,44,3,0,0,58,No,Female,0
40.7989600468859,9,26,1,1,0,45,Yes,Female,0
45.462954702678076,6,27,0,0,0,46,Yes,Male,0
44.17734772188157,4,36,0,1,0,53,Yes,Female,0
52.55624333563232,4,24,2,0,0,28,No,Female,0
52.40860971574797,3,90,5,2,0,38,Yes,Female,0
50.04569030230122,7,78,6,0,0,55,Yes,Female,1
56.55407254619525,3,89,8,1,1,43,Yes,Female,0
67.85969412179512,2,24,4,0,1,35,No,Female,0
64.24331203161985,8,51,8,1,1,21,No,Female,1
27.726530473251447,4,43,7,1,0,61,Yes,Female,0
11.691182976470678,8,57,0,0,1,58,Yes,Female,0
64.01479866858911,1,92,2,0,1,32,No,Male,0
29.496819523768682,5,17,7,1,1,40,Yes,Female,0
46.62851897160975,9,19,8,2,0,58,Yes,Female,1
32.448304609109606,1,14,3,0,0,23,No,Male,0
22.970293436299706,4,57,5,1,0,60,Yes,Female,0
58.12194092307182,6,35,3,2,0,24,Yes,Female,0
61.387327404539704,8,95,8,1,0,63,Yes,Male,1
41.35234398909921,3,32,1,0,1,32,No,Female,0
11.134365617826354,5,71,5,1,1,26,Yes,Male,0
41.806333276212754,7,22,2,1,0,47,No,Male,0
55.877060081038195,1,18,9,1,0,61,Yes,Female,0
27.81632646838807,7,29,3,0,1,60,No,Male,0
52.750398796687335,8,66,1,2,0,45,No,Male,1
49.77035226240507,8,33,7,2,0,47,Yes,Female,1
58.689372494016325,9,42,9,2,1,25,Yes,Female,1
51.7937055262123,6,29,7,2,0,52,No,Male,0
35.40396588677667,6,69,0,0,1,52,No,Female,0
67.94857252496737,2,57,9,1,1,43,Yes,Male,0
47.62205640459545,3,73,5,2,1,47,No,Male,0
49.590431907351025,4,39,0,2,0,52,Yes,Female,0
36.00098061390206,4,82,5,0,0,55,Yes,Male,0
43.35076623212734,8,26,6,1,0,28,No,Female,0
36.727959289596484,1,23,1,1,0,37,Yes,Female,0
47.405809101148655,4,28,8,2,0,63,Yes,Female,0
75.67562720213516,4,80,7,2,1,48,No,Female,0
29.421482856029655,1,68,8,1,1,51,No,Male,0
25.796579031848882,3,76,9,0,1,29,No,Female,0
72.06755491240412,5,53,3,1,0,45,No,Female,0
46.86014484272201,6,41,3,1,1,20,No,Female,0
39.963908920101254,9,20,7,2,0,59,Yes,Male,0
65.59857031094114,9,11,0,0,0,22,Yes,Female,1
40.91576690394704,9,99,7,0,1,30,Yes,Male,1
77.39014570320404,1,77,6,0,0,29,Yes,Male,0
60.16888807008904,9,26,6,2,0,18,No,Male,1
42.68132887781446,8,90,8,0,1,60,Yes,Male,1
82.35962319898255,2,49,9,0,0,36,Yes,Female,0
40.914276154949924,1,96,6,2,1,46,No,Female,0
61.13143058013961,1,55,1,1,0,64,Yes,Male,0
54.48938870609738,6,97,0,0,1,56,Yes,Male,1
69.52611934098198,9,13,0,1,0,59,Yes,Female,1
73.42266795090279,7,47,6,0,0,42,No,Male,1
50.4800622359865,5,72,4,1,0,33,Yes,Male,0
38.69873194480725,2,38,3,1,1,34,Yes,Male,0
56.89958214408675,1,28,4,2,1,45,Yes,Female,0
39.834269453718406,2,38,9,2,1,56,Yes,Male,0
80.20080871289935,1,44,9,0,1,60,Yes,Male,0
52.04802996624106,3,79,5,0,1,22,No,Male,0
44.52017673031837,6,32,9,2,0,18,Yes,Female,0
52.77020458797362,8,55,5,0,1,20,Yes,Male,1
29.793105657054554,3,53,0,0,0,41,No,Female,0
35.42578942234023,9,57,1,2,0,46,No,Female,0
68.00620861916639,5,61,2,1,0,32,Yes,Female,0
40.14658581542906,7,17,3,0,0,21,Yes,Female,0
34.296335259770906,8,64,5,2,1,61,No,Male,0
58.049791287909294,3,75,8,0,0,18,Yes,Male,0
67.78556231994496,2,86,1,0,1,32,Yes,Female,0
60.784299659976,2,49,7,2,1,41,Yes,Male,0
64.94071528708724,5,94,8,2,0,48,Yes,Male,1
38.64807367145809,1,40,1,0,1,37,No,Female,0
28.672839998872345,2,57,8,0,1,27,Yes,Female,0
72.5200047793323,9,70,6,1,0,28,Yes,Male,1
45.15980241736796,7,61,8,1,1,35,No,Male,0
46.23750475317429,6,47,5,2,0,51,Yes,Male,0
69.92291212773587,9,45,1,0,0,45,Yes,Male,1
58.343450141009896,7,96,7,2,0,55,Yes,Female,1
56.83831658122411,5,64,9,2,0,33,No,Female,0
82.47503517351626,9,94,8,0,0,41,Yes,Female,1
40.347226544297854,6,22,7,1,0,56,No,Male,0
63.917601921218555,6,46,1,2,0,29,Yes,Female,1
50.855196873456265,4,56,7,2,1,59,No,Male,0
54.02888418294886,1,99,2,0,1,24,No,Female,0
72.92702639618798,5,80,2,1,0,53,No,Male,0
57.61753634434436,9,31,8,1,0,34,Yes,Male,1
58.07444118574449,8,48,8,0,0,21,Yes,Female,1
66.08761005964703,8,96,8,2,1,54,Yes,Female,1
44.52570905685672,5,67,3,0,0,50,Yes,Male,0
37.4118549899149,9,39,6,0,0,36,Yes,Male,0
34.327862089684494,3,27,7,1,0,43,Yes,Female,0
20.504651159359973,3,27,4,2,1,28,No,Male,0
80.84310694910484,1,83,0,2,0,48,No,Male,0
33.451874514174754,9,48,8,1,0,18,Yes,Male,0
46.68119564621342,6,35,5,2,1,57,Yes,Female,0
45.84780050166619,2,80,2,2,1,53,No,Male,0
54.61110046713651,8,16,2,0,1,46,Yes,Male,1
62.23605818808945,9,78,9,0,0,42,Yes,Male,1
62.90710232539618,9,74,0,0,1,64,Yes,Female,1
41.25383842146592,2,55,7,2,0,35,Yes,Female,0
47.49317429320383,2,27,1,2,0,20,No,Female,0
54.2386992573245,7,22,0,2,0,35,No,Male,0
46.2696331072468,4,34,6,2,0,24,Yes,Male,0
74.1101836402999,1,17,8,1,0,45,Yes,Male,0
57.36462427457377,8,83,5,1,0,34,Yes,Male,1
61.02316679074726,2,41,7,2,0,42,No,Male,0
59.94321903001119,3,26,7,0,0,35,No,Male,0
67.60210786227987,5,88,8,0,1,57,Yes,Female,1
52.7153233805556,3,88,6,1,0,60,No,Male,0
30.547520780662303,7,57,8,1,1,20,Yes,Female,0
55.99531927628962,7,72,8,2,0,42,Yes,Male,1
40.22964659312257,2,49,0,2,0,24,No,Male,0
42.07074977375365,7,93,5,2,0,64,Yes,Female,1
58.7954602813264,6,24,7,2,1,27,Yes,Female,0
68.57424607150453,9,15,9,2,1,61,No,Male,1
50.319073651040924,9,72,8,0,1,61,Yes,Male,1
54.63249518898446,2,17,3,0,0,36,Yes,Male,0
75.53322416952857,7,41,1,2,0,32,Yes,Female,1
53.61129769232853,5,54,8,0,1,38,Yes,Male,0
89.02524671270592,6,61,8,2,1,38,Yes,Male,1
58.482644684473165,1,88,7,2,1,54,Yes,Female,0
23.588558612662734,7,91,2,1,0,45,No,Female,0
61.30012431656799,6,22,4,0,1,62,No,Male,0
55.71737577324167,4,33,1,0,0,49,Yes,Male,0
69.34629131124119,1,49,2,1,0,58,Yes,Female,0
60.097720269049375,9,23,0,0,0,44,No,Male,1
47.92316024024339,4,84,3,1,1,40,No,Female,0
31.635526455659512,2,79,4,0,1,27,Yes,Female,0
46.86465114070962,8,71,1,2,0,57,No,Male,1
37.2421931868605,2,98,2,1,0,58,Yes,Female,0
41.29214825292916,5,70,5,2,0,23,No,Female,0
58.82867606630914,6,10,5,2,0,41,Yes,Male,0
75.0485675652711,8,98,6,0,0,35,No,Female,1
55.920072947344714,1,75,8,1,0,27,Yes,Female,0
32.06175406947224,1,41,3,2,1,32,No,Male,0
56.66904002330211,4,22,4,2,0,62,Yes,Male,0
67.94947229968477,5,42,1,1,0,60,Yes,Female,0
40.85325643520927,9,41,5,0,1,51,No,Male,0
47.989742499906235,7,65,3,2,0,25,No,Female,0
50.22032292093795,7,33,4,0,1,52,No,Female,0
38.2265253037664,8,13,6,1,0,44,Yes,Female,0
59.72420650765788,5,97,5,0,1,42,No,Male,0
48.18577777088328,5,32,7,1,0,20,No,Female,0
56.292986658605415,1,38,5,0,1,38,Yes,Female,0
36.6876173329685,9,30,9,0,0,56,Yes,Male,0
43.438125495148846,6,39,7,2,1,49,No,Male,0
60.83572036741657,9,99,3,0,0,38,No,Male,1
44.4075027186235,3,29,6,2,0,26,No,Male,0
75.90445776850108,5,25,2,1,0,18,No,Female,0
44.005457215780964,2,76,0,1,1,21,No,Male,0
53.37027088627829,5,58,8,2,1,21,No,Male,0
63.98886247809635,8,67,8,0,0,43,No,Female,1
28.724514006004526,2,53,5,1,0,51,No,Female,0
23.587867820288363,8,34,1,1,0,44,No,Male,0
27.11515528144858,4,32,7,1,0,32,Yes,Male,0
68.93876155140774,1,68,9,2,0,62,Yes,Male,0
41.7221278116133,5,10,5,1,1,49,Yes,Male,0
88.37298928502378,1,24,6,1,1,58,No,Female,0
41.53628602013917,7,90,0,1,1,24,Yes,Male,1
52.768269547955555,8,90,2,1,0,61,Yes,Female,1
73.13164928851813,3,61,0,2,1,61,Yes,Female,0
80.09139332238684,3,67,9,2,0,31,No,Male,0
80.92255364954596,7,50,0,0,0,40,No,Female,1
68.12549345889714,4,53,0,1,0,64,No,Male,0
65.36093788717193,3,13,3,2,0,18,Yes,Male,0
58.88790423801775,8,86,6,0,1,49,Yes,Male,1
61.675416142499564,3,77,6,0,0,58,Yes,Male,0
41.732214255071995,7,16,4,1,1,43,Yes,Female,0
37.72701674866539,2,55,5,0,1,26,No,Male,0
49.94938313883572,1,18,1,2,0,33,Yes,Female,0
47.447230662126074,6,96,4,0,0,48,Yes,Male,0
43.201579260090874,8,42,6,0,0,19,Yes,Female,0
60.44581171185073,1,42,8,2,0,49,Yes,Female,0
64.32957812855766,9,93,5,0,1,27,Yes,Male,1
51.32610329437771,3,13,9,0,1,42,Yes,Male,0
72.16295121582893,3,74,3,0,0,35,Yes,Female,0
32.87466328799742,4,43,2,0,1,62,Yes,Female,0
47.095108110804226,1,94,8,1,0,51,Yes,Female,0
39.247665190957925,9,97,6,1,0,46,No,Male,1
22.0019507439041,3,88,5,2,0,62,No,Male,0
48.75978971235951,4,73,6,0,0,41,Yes,Male,0
48.17378737425075,1,34,7,2,0,20,No,Male,0
72.70174614863197,4,64,4,1,0,32,No,Female,0
59.462175268321666,1,18,2,0,0,20,Yes,Female,0
34.63719763506192,5,26,2,0,0,48,Yes,Female,0
77.81138849501282,5,30,1,1,0,27,Yes,Female,0
68.31550543288029,7,69,7,0,0,55,Yes,Female,1
58.731465552029235,8,22,0,0,0,39,No,Male,1
46.60273851725252,4,12,7,1,0,31,Yes,Male,0
35.6084114491478,7,77,2,2,1,26,No,Female,0
44.416898358934205,4,13,8,2,0,35,Yes,Male,0
66.33122929556279,3,16,1,0,0,25,No,Male,0
78.26879458901914,6,35,9,1,1,55,No,Male,1
73.14865292408284,4,84,8,2,0,32,No,Male,0
42.667258673205886,3,33,5,2,1,63,No,Male,0
33.205738500664836,9,19,0,0,0,32,Yes,Female,0
52.113293703668056,5,22,4,2,0,23,No,Female,0
23.473409516557226,7,53,9,1,0,29,Yes,Male,0
54.847515712771724,6,48,8,2,0,59,No,Female,0
47.78596120551997,5,28,5,1,1,36,Yes,Female,0
43.00945247197637,7,60,6,1,0,57,Yes,Male,0
26.07945399099807,6,28,3,0,1,22,No,Male,0
57.704001598545744,2,85,0,2,0,44,Yes,Male,0
42.009487405071326,3,61,4,0,1,27,Yes,Male,0
32.451247464345684,2,95,1,2,0,60,Yes,Female,0
6.916066800775262,3,56,7,0,0,63,No,Male,0
49.58727642424046,1,39,3,0,0,31,No,Male,0
76.58377395004617,8,55,0,0,0,51,No,Female,1
74.91888821821806,6,85,9,2,1,32,No,Male,1
43.14355615120592,2,30,6,0,0,46,Yes,Female,0
40.966819094573296,8,84,1,1,1,43,Yes,Female,1
57.031613841125356,6,57,2,2,0,44,No,Male,0
35.02421841217563,7,71,8,1,1,20,No,Female,0
54.52687849729199,1,67,8,0,0,20,Yes,Male,0
61.491204175770356,7,27,1,0,1,52,Yes,Female,1
68.40399835826462,3,68,2,1,0,52,Yes,Male,0
48.49768885280071,8,57,8,0,1,23,Yes,Male,1
46.94489374734551,6,72,0,2,1,31,Yes,Female,0
36.830261198651584,4,21,1,1,1,43,Yes,Male,0
37.5967946894021,8,96,1,2,0,20,Yes,Female,1
46.602816621477096,9,43,9,2,0,50,Yes,Female,1
55.510482602242675,2,70,2,2,0,59,No,Male,0
63.703769393498746,6,96,9,0,1,30,No,Female,1
37.95231573979483,5,62,2,0,1,46,Yes,Male,0
72.39032853439282,5,34,9,1,0,26,Yes,Female,0
45.93314598436147,3,71,1,1,0,49,No,Male,0
49.67949058477346,8,13,7,2,1,39,Yes,Female,1
38.79182481278265,8,22,7,0,0,39,No,Female,0
13.636396095905873,5,51,7,0,0,51,Yes,Female,0
63.26068094541574,8,58,1,0,1,27,No,Female,1
61.0526584563865,8,87,8,1,1,42,Yes,Female,1
45.780086643226795,3,65,6,0,1,29,Yes,Male,0
51.00486075837308,2,56,4,2,0,20,No,Male,0
57.73908826556149,9,17,6,2,0,36,No,Female,1
26.56181214670186,2,64,7,2,1,50,Yes,Male,0
42.06420983980558,9,97,8,0,0,64,No,Male,1
61.913970194327405,4,27,1,2,0,43,Yes,Male,0
31.18565865246126,2,44,5,2,1,30,No,Female,0
54.40336898249944,1,98,8,1,1,24,Yes,Male,0
29.651272930648926,4,90,5,1,0,51,Yes,Male,0
56.996449736502896,9,41,1,0,0,39,No,Female,1
49.465377765537745,9,33,0,0,0,37,Yes,Female,1
25.77302276141736,4,16,2,0,0,60,Yes,Female,0
67.47109031685757,9,22,4,0,0,40,Yes,Female,1
38.981126348029264,6,78,6,0,0,31,Yes,Female,0
37.84621344478428,1,99,9,1,0,47,No,Male,0
53.008537958464146,6,51,9,1,1,40,Yes,Male,0
67.22956024143073,9,40,2,1,0,64,No,Male,1
34.762672715324044,2,83,8,2,0,36,Yes,Female,0
50.92519774771957,6,35,9,2,1,56,Yes,Male,0
56.432247504958596,2,95,3,1,0,58,Yes,Female,0
60.39658410894716,4,85,9,1,1,53,No,Male,0
52.64662332915838,8,41,1,0,1,23,Yes,Male,1
44.494582413750166,7,61,2,1,1,40,Yes,Female,0
37.5861466902692,9,29,4,0,0,27,Yes,Male,0
51.292158245695624,7,49,2,1,0,52,No,Male,0
33.9179148202159,1,68,4,0,0,38,Yes,Female,0
6.179742747580889,2,86,3,1,1,49,No,Male,0
56.54839706236502,6,23,9,0,0,47,Yes,Male,0
63.55902261629293,7,53,2,2,0,50,Yes,Male,1
14.556013466872422,3,95,5,2,1,23,Yes,Female,0
34.854039429350934,9,91,7,0,0,22,Yes,Female,1
59.287313915077966,7,57,3,0,1,32,Yes,Male,1
80.86243204567548,6,52,8,2,1,60,No,Male,1
50.31190561513112,6,25,5,1,1,42,Yes,Female,0
39.07995588156298,1,44,4,0,0,30,Yes,Female,0
47.256553383427395,5,62,2,1,0,23,Yes,Female,0
70.62314628722277,3,43,4,2,0,54,Yes,Male,0
40.310537313131974,7,12,4,2,0,19,Yes,Male,0
38.0121199002462,3,77,3,0,1,34,No,Female,0
42.758847167269515,5,14,5,1,1,41,Yes,Female,0
35.70007087611931,7,19,2,2,1,29,No,Male,0
51.84005473992193,3,61,9,1,0,61,Yes,Female,0
74.3701768770434,2,38,0,2,1,31,Yes,Male,0
54.84618909674044,6,40,6,0,0,24,Yes,Female,0
46.21469746810568,8,75,6,1,0,43,Yes,Female,1
45.62283096626684,4,85,3,1,1,49,Yes,Male,0
26.552137869550144,9,78,8,0,0,46,Yes,Female,0
63.246646657207386,8,46,1,0,1,63,Yes,Female,1
48.83244204480797,7,36,0,0,0,56,No,Male,0
47.29280129614062,7,96,2,0,0,26,Yes,Male,1
97.8966135176729,3,42,6,2,0,31,No,Male,0
54.48129362548529,6,77,8,1,1,34,Yes,Male,1
38.72313424857224,5,68,1,2,0,42,No,Male,0
43.60463605691685,1,73,5,0,1,47,Yes,Female,0
67.22668563795132,3,94,2,2,1,62,Yes,Female,0
51.69905615806647,1,97,4,2,0,46,No,Male,0
28.4258303252395,4,53,8,1,1,46,Yes,Male,0
63.78843401862805,3,97,2,1,1,35,Yes,Female,0
39.97783871691509,4,58,0,1,1,48,Yes,Male,0
78.09946664326318,9,62,4,0,1,36,Yes,Male,1
66.20072098571973,3,83,0,0,0,34,No,Male,0
43.29017156511873,6,58,7,1,0,23,No,Female,0
69.2152454260267,6,75,6,2,1,29,No,Male,1
51.01783265791105,7,72,1,1,0,55,No,Female,0
62.79160512683329,9,34,8,0,1,20,Yes,Female,1
57.27099225941712,7,13,4,2,0,64,Yes,Male,0
37.3046501751369,1,60,6,0,0,52,No,Male,0
40.346752515238066,8,20,3,1,0,64,Yes,Male,0
65.44941226371742,5,26,0,1,0,50,Yes,Female,0
44.97837001840189,9,75,7,2,0,46,Yes,Male,1
43.94527305137005,5,79,0,1,1,20,No,Female,0
35.673161309759706,5,82,2,0,0,22,Yes,Female,0
56.353985983901914,2,78,5,0,0,31,No,Female,0
80.93787378864718,3,93,7,0,0,53,Yes,Male,0
33.9870062861859,9,38,7,2,0,45,Yes,Female,0
50.36329185009137,7,94,1,0,0,58,No,Female,0
71.18330833123144,1,82,8,1,1,49,No,Male,0
48.805379131314275,3,81,3,2,1,35,Yes,Male,0
56.78557694374601,2,29,3,0,1,59,Yes,Male,0
34.0640970777968,1,36,1,0,0,57,Yes,Female,0
56.42460645811473,9,17,0,1,0,30,No,Female,1
47.192836024931765,8,94,9,1,1,19,Yes,Male,1
64.78594993519795,5,70,6,2,0,42,Yes,Female,1
67.81079077347127,2,37,9,0,0,37,No,Female,0
88.84345463027921,1,96,2,0,1,24,Yes,Male,0
58.69449759820363,7,79,3,1,1,28,Yes,Female,1
54.886944748732496,2,12,8,2,0,22,No,Female,0
52.91576452366004,1,78,5,1,0,46,No,Male,0
44.702505607839676,2,82,0,1,0,35,No,Male,0
55.077257651925365,7,16,8,2,0,25,Yes,Female,0
45.56897884791456,7,69,8,0,0,44,No,Female,0
52.52691464404421,6,13,4,0,0,59,No,Male,0
69.7639630341194,5,14,7,0,0,19,Yes,Male,0
34.90186152080538,3,20,6,2,1,52,No,Male,0
67.09817841693568,3,24,7,2,1,43,Yes,Male,0
69.75672601009798,9,73,8,2,1,40,No,Male,1
48.22897209513382,4,22,1,2,0,22,No,Male,0
18.172176514871083,9,16,9,2,0,33,No,Male,0
40.882670193583515,4,15,4,1,0,59,Yes,Male,0
69.45491819841664,2,65,7,0,0,28,No,Female,0
49.656979065516765,4,73,2,2,1,36,Yes,Male,0
35.01046651557634,6,59,5,0,1,33,No,Male,0
42.42837618157674,6,39,5,2,0,49,No,Male,0
62.6093003975683,5,31,6,0,0,29,Yes,Female,0
58.20100352302069,1,34,2,1,0,19,Yes,Female,0
46.416018512454585,3,37,7,0,0,60,No,Male,0
44.49763382277969,5,93,7,0,0,39,Yes,Male,0
44.12362776434267,6,48,8,2,0,43,No,Female,0
36.163847232522464,1,76,7,0,0,50,Yes,Male,0
74.23063534204162,9,14,2,1,0,41,No,Female,1
45.1651929618299,3,74,5,1,1,22,Yes,Male,0
68.25737781238244,3,24,8,1,0,38,Yes,Male,0
72.81974077883677,2,99,0,2,1,63,No,Female,0
64.9746634722194,8,76,2,2,0,35,No,Female,1
43.52569530922928,3,49,1,2,1,56,Yes,Female,0
56.05595135504914,6,78,7,2,0,22,No,Female,0
49.63706590413626,2,86,5,2,0,25,Yes,Female,0
36.44447208904808,7,52,9,1,0,38,No,Female,0
54.865389225824046,4,10,7,0,0,64,Yes,Female,0
32.31440313260296,9,31,1,1,0,22,Yes,Female,0
67.81519082692346,9,71,5,2,0,30,Yes,Female,1
43.03074054052411,7,88,6,1,1,36,Yes,Male,1
53.01739483809259,8,35,7,0,0,46,No,Male,0
54.24931807319213,3,27,8,2,0,19,No,Male,0
46.11642539443884,5,57,4,1,0,54,Yes,Male,0
58.80040702212912,2,18,2,1,0,43,Yes,Male,0
42.876445150662136,7,10,1,0,1,46,No,Female,0
63.06945946185866,8,18,7,2,1,22,Yes,Male,1
29.810304796298773,9,32,0,2,0,49,Yes,Male,0
51.89569369319618,7,54,9,0,0,55,Yes,Male,0
79.08393498587427,8,11,5,0,1,19,Yes,Female,1
34.995030130916376,9,23,1,0,0,22,Yes,Female,0
39.83382544212723,6,47,2,0,1,64,No,Female,0
57.708617744883725,2,49,7,2,1,50,Yes,Male,0
52.69372672909397,2,72,0,2,1,52,No,Male,0
55.25945148910339,4,91,5,1,0,36,Yes,Male,0
57.337806952214954,9,25,2,1,1,32,Yes,Male,1
59.52082202842655,7,84,5,1,1,52,Yes,Male,1
66.64549762934334,2,15,2,2,1,25,No,Male,0
56.147279853927685,8,12,7,2,0,64,Yes,Female,1
46.38113518072186,7,23,4,2,1,18,Yes,Female,0
60.08860551804097,9,75,3,1,1,55,No,Female,1
78.49822902342824,8,84,8,0,1,39,Yes,Female,1
48.010493804261394,3,95,4,0,0,34,No,Male,0
35.38206042994038,1,76,3,0,1,33,No,Male,0
66.60621003930459,2,40,7,0,1,62,Yes,Male,0
48.19428254069603,2,42,7,0,0,18,Yes,Male,0
17.409956809789456,4,97,7,2,0,20,Yes,Male,0
62.711325157256326,6,10,3,1,1,23,No,Male,0
41.97007721069116,4,53,0,0,1,20,Yes,Male,0
48.64200076543759,9,24,1,0,1,64,No,Male,1
54.979704958535216,4,46,3,0,0,47,No,Female,0
52.857495196685996,6,36,9,2,0,64,Yes,Male,0
60.64177725708559,6,57,1,0,0,28,No,Female,0
43.46770444145235,1,36,9,1,1,44,Yes,Male,0
57.69658697264124,8,21,2,2,0,39,Yes,Male,1
46.106799836241244,3,76,8,2,1,23,No,Female,0
61.08215721331254,6,39,8,2,1,55,Yes,Male,1
59.2305122601958,3,96,8,0,1,58,Yes,Male,0
35.96841946933107,2,75,6,0,0,63,No,Female,0
66.28973174262549,5,16,3,0,1,48,No,Male,0
41.96054832328928,1,43,0,0,1,60,Yes,Female,0
62.12086697421718,9,41,2,1,1,23,No,Male,1
55.50930970102011,7,48,7,2,0,37,Yes,Male,1
77.57275515192684,3,52,3,0,0,64,No,Female,0
46.64801026442222,4,52,9,1,1,58,No,Male,0
44.760248058227035,6,87,9,2,0,28,Yes,Female,0
49.708705911684014,3,12,1,2,1,19,Yes,Male,0
45.452303257485866,7,55,7,2,1,48,No,Male,0
61.99912852913075,6,41,6,0,1,55,No,Female,0
25.755340873451182,9,52,9,2,0,43,Yes,Male,0
34.194763712804686,5,90,8,0,1,44,Yes,Female,0
33.9829561763121,4,12,1,1,0,63,Yes,Male,0
64.25461387960364,3,83,4,2,0,63,Yes,Female,0
75.65920058872888,1,72,5,1,0,48,No,Female,0
48.433261721937924,3,49,1,0,1,41,Yes,Female,0
47.46767415214984,3,27,1,0,1,30,No,Female,0
51.050782446697724,7,76,9,0,0,42,No,Male,0
67.42817453912286,7,71,3,2,0,54,No,Female,1
36.089702987141386,1,19,7,2,1,58,Yes,Male,0
53.57553474102178,3,61,4,1,1,42,No,Male,0
64.62796444673644,8,82,8,0,1,46,No,Male,1
57.51641254909768,9,55,3,1,1,48,Yes,Female,1
52.843724248981154,7,64,2,0,1,60,Yes,Female,1
65.01569138850712,7,55,9,0,0,56,No,Male,1
9.451515605011444,8,84,7,1,0,19,Yes,Male,0
60.16812979296361,6,69,0,0,0,29,No,Male,0
40.188864753088644,3,35,8,1,1,22,Yes,Female,0
22.540506547153146,1,36,3,2,0,44,Yes,Female,0
57.66803899287471,7,47,8,1,1,51,Yes,Female,1
70.60487817744436,1,31,7,1,0,31,Yes,Male,0
47.93827228058462,1,35,2,0,1,24,Yes,Female,0
64.29311820804408,9,95,2,1,1,54,Yes,Female,1
74.18417386982968,7,78,8,2,0,53,Yes,Female,1
69.72371680376071,4,44,2,2,0,27,Yes,Female,0
74.59946794057089,6,75,3,2,0,46,Yes,Male,1
61.13191236607838,1,82,8,2,1,33,No,Male,0
51.13150458352389,7,60,3,1,1,55,Yes,Male,1
25.970512821542474,6,27,2,2,1,38,No,Male,0
46.30906267805077,4,52,6,1,0,55,No,Female,0
37.35130107025712,7,21,5,1,0,58,Yes,Male,0
82.5641407624672,3,12,0,0,0,50,Yes,Male,0
47.36171281351495,1,91,9,1,0,46,No,Male,0
51.848072101767286,4,16,7,1,0,34,No,Male,0
58.272280640607015,3,15,0,0,0,30,Yes,Male,0
50.654036695586804,1,91,3,2,0,23,No,Female,0
75.4257656064613,2,54,5,2,1,19,Yes,Male,0
40.66025957398322,5,95,5,1,1,25,Yes,Female,0
52.91911182855864,8,48,6,0,0,49,Yes,Female,1
38.86294121452927,1,60,4,1,1,53,Yes,Female,0
30.199662331689414,4,18,4,1,0,26,No,Male,0
40.82346363642072,4,32,3,2,0,40,No,Male,0
49.44444804427382,5,21,5,0,1,24,No,Female,0
43.5604666322411,7,97,6,1,0,48,Yes,Male,1
39.61368530189216,8,71,9,2,0,38,Yes,Female,0
28.90523804492249,6,82,9,1,0,18,Yes,Female,0
48.75341641056958,1,86,0,2,0,63,Yes,Male,0
27.429194389534967,7,49,8,0,1,19,Yes,Male,0
61.40083945534404,3,63,7,1,0,57,Yes,Female,0
51.23659629401755,6,90,6,0,0,28,Yes,Male,0
28.13672750802604,8,16,8,2,1,54,No,Female,0
45.36186384425205,7,26,2,0,0,35,No,Female,0
38.71765391614125,6,59,9,0,0,61,Yes,Male,0
54.78761765628771,9,33,3,0,1,41,No,Female,1
70.10675669034717,9,11,6,1,0,36,Yes,Male,1
21.87241295531383,1,92,5,2,1,22,Yes,Male,0
51.72539118721126,1,42,1,0,1,46,No,Female,0
